,english,required_age,achievements,average_playtime,median_playtime,owners,price,indie,action,adventure,singleplayer,multiplayer,rating,day,month,year
22013,1,0,29,0,0,0-20000,12.39,1,1,1,1,0,positive,28,5,2018
22014,1,0,9,0,0,0-20000,2.89,1,1,1,1,0,negative,22,10,2018
22015,1,0,0,158,158,100000-200000,13.99,1,1,1,1,0,very positive,25,2,2019
22017,1,0,0,0,0,0-20000,2.89,1,1,1,1,0,very positive,5,6,2018
22018,1,0,13,0,0,0-20000,2.09,1,0,0,1,0,positive,7,5,2018
22019,1,0,0,0,0,0-20000,2.09,1,1,0,1,1,very negative,8,6,2018
22020,1,0,0,0,0,0-20000,5.79,1,1,1,1,1,negative,28,9,2018
22021,1,0,3,0,0,0-20000,0.0,1,0,0,1,0,positive,2,7,2018
22022,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,very positive,6,8,2018
22024,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,negative,14,5,2018
22025,1,0,17,0,0,0-20000,2.09,1,1,1,1,0,very positive,14,7,2018
22027,1,0,4,0,0,20000-50000,0.0,1,1,0,1,0,very positive,4,5,2018
22028,1,0,0,0,0,0-20000,1.69,1,1,0,1,0,negative,19,5,2018
22029,1,0,34,0,0,0-20000,0.79,1,0,0,1,0,positive,28,5,2018
22030,1,0,0,0,0,0-20000,5.99,1,0,0,1,1,very positive,13,10,2018
22032,1,0,30,691,691,0-20000,9.99,1,0,0,1,1,very positive,26,6,2018
22034,1,0,7,0,0,0-20000,0.79,1,0,0,1,0,very positive,16,5,2018
22035,1,0,24,0,0,0-20000,11.0,1,1,0,1,1,very positive,21,12,2018
22036,1,0,0,0,0,0-20000,8.29,1,0,0,1,0,very positive,5,6,2018
22038,1,0,21,0,0,0-20000,4.79,0,0,0,1,0,very positive,7,5,2018
22039,1,0,11,0,0,0-20000,2.89,1,0,0,1,1,very positive,21,5,2018
22040,1,0,3,0,0,0-20000,2.99,1,0,1,1,0,negative,2,6,2018
22042,1,0,12,0,0,0-20000,0.79,1,1,0,1,1,very positive,15,5,2018
22043,1,0,0,27,27,0-20000,7.19,1,0,0,1,0,very positive,10,12,2018
22044,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,negative,15,6,2018
22045,1,0,0,0,0,0-20000,3.99,1,1,0,0,1,very positive,12,7,2018
22046,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,11,5,2018
22047,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,14,5,2018
22048,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very positive,11,5,2018
22049,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,12,5,2018
22051,1,0,0,0,0,0-20000,2.0,1,0,1,1,0,positive,21,5,2018
22052,1,0,0,0,0,0-20000,1.69,1,1,1,1,0,negative,18,5,2018
22053,1,0,0,0,0,0-20000,3.99,1,1,0,1,1,very positive,16,7,2018
22054,1,0,6,0,0,0-20000,0.0,1,1,0,1,0,very positive,1,9,2018
22055,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,very positive,21,5,2018
22056,1,0,0,0,0,0-20000,2.09,1,0,0,1,0,very positive,19,7,2018
22057,1,0,0,0,0,0-20000,0.0,1,1,1,1,0,very positive,25,1,2019
22058,1,0,19,0,0,0-20000,3.99,1,1,0,1,0,very positive,19,5,2018
22059,1,0,0,0,0,0-20000,0.0,1,1,0,1,0,positive,10,5,2018
22060,1,0,0,0,0,20000-50000,0.0,1,1,0,0,1,positive,29,4,2018
22061,1,0,0,0,0,0-20000,5.79,1,1,0,1,1,very positive,16,8,2018
22062,1,0,14,0,0,0-20000,2.89,1,1,0,1,0,positive,23,5,2018
22063,1,0,0,0,0,0-20000,2.09,1,1,0,1,0,positive,17,5,2018
22064,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,11,6,2018
22065,1,0,6,0,0,0-20000,2.09,1,0,0,1,0,positive,7,5,2018
22066,1,0,5,0,0,0-20000,0.79,1,1,0,1,0,very positive,5,6,2018
22067,1,0,30,0,0,0-20000,0.79,1,0,1,1,1,positive,23,8,2018
22068,1,0,11,0,0,0-20000,1.69,1,0,1,1,0,very negative,11,5,2018
22069,1,0,10,0,0,0-20000,1.69,1,1,1,1,0,very positive,14,5,2018
22070,1,0,47,0,0,0-20000,2.09,1,0,1,1,0,very positive,21,6,2018
22071,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very negative,11,5,2018
22072,1,0,0,0,0,0-20000,1.69,1,1,1,1,0,very negative,23,7,2018
22074,1,0,7,0,0,0-20000,3.99,1,1,1,1,0,very positive,20,7,2018
22075,1,0,12,0,0,0-20000,14.99,0,0,1,1,0,very positive,19,12,2018
22076,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,negative,6,7,2018
22077,1,0,0,0,0,0-20000,5.19,1,0,0,1,0,very negative,30,8,2018
22078,1,0,0,0,0,0-20000,5.19,1,1,1,1,0,positive,13,5,2018
22079,1,0,6,0,0,0-20000,3.99,1,1,1,1,0,positive,8,5,2018
22081,1,0,0,0,0,0-20000,7.19,0,1,0,1,1,very negative,21,6,2018
22082,1,0,0,0,0,0-20000,11.39,0,0,0,1,1,very positive,31,5,2018
22083,1,0,0,0,0,0-20000,9.99,1,1,0,1,0,very positive,24,12,2018
22085,1,0,5,0,0,0-20000,5.19,1,0,1,1,0,very positive,31,1,2019
22087,0,0,0,0,0,0-20000,0.0,1,0,1,1,0,very positive,5,6,2018
22088,1,0,20,0,0,0-20000,1.69,1,0,0,1,0,very positive,25,5,2018
22089,1,0,0,0,0,0-20000,7.19,1,1,0,0,1,very positive,23,8,2018
22090,1,0,15,0,0,0-20000,5.19,1,0,1,1,0,very positive,6,9,2018
22091,1,0,35,0,0,0-20000,2.89,1,0,1,1,0,very positive,9,2,2019
22092,1,0,11,458,458,100000-200000,1.69,1,1,0,1,0,very positive,8,5,2018
22093,1,0,6,0,0,0-20000,1.69,1,0,0,1,0,very positive,20,7,2018
22094,1,0,6,0,0,0-20000,1.69,1,0,0,1,0,very positive,10,5,2018
22095,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,very positive,29,5,2018
22096,1,0,18,0,0,0-20000,4.79,1,0,1,1,0,very positive,22,5,2018
22097,1,0,0,0,0,50000-100000,7.5,1,0,0,1,0,very positive,23,11,2018
22098,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,negative,9,7,2018
22099,1,0,15,0,0,0-20000,4.79,1,0,0,1,1,very positive,17,5,2018
22100,1,0,9,0,0,0-20000,2.89,1,1,0,1,0,very positive,18,5,2018
22101,1,0,26,0,0,0-20000,0.79,1,0,0,1,0,positive,23,8,2018
22102,1,0,16,0,0,0-20000,0.79,1,0,1,1,0,negative,24,5,2018
22103,1,0,0,0,0,0-20000,11.39,1,1,0,1,0,very positive,19,9,2018
22104,1,0,0,0,0,0-20000,0.0,1,1,0,1,0,very positive,29,5,2018
22105,1,0,0,0,0,0-20000,0.79,0,0,0,1,0,negative,31,5,2018
22108,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,negative,10,5,2018
22109,1,0,26,0,0,0-20000,9.99,1,1,1,1,0,positive,4,9,2018
22110,1,0,0,0,0,0-20000,0.0,1,1,0,1,0,very positive,21,5,2018
22112,1,0,31,0,0,0-20000,2.89,1,1,1,1,0,positive,21,5,2018
22113,1,0,0,0,0,0-20000,10.29,1,0,1,1,0,very positive,12,12,2018
22114,1,0,10,0,0,0-20000,0.79,1,0,0,1,0,positive,16,7,2018
22115,1,0,4,0,0,0-20000,3.99,1,0,1,1,0,negative,11,5,2018
22116,1,0,1,0,0,0-20000,0.79,1,1,1,1,0,positive,9,5,2018
22117,1,0,0,0,0,0-20000,4.79,0,0,0,1,0,very positive,17,5,2018
22118,1,0,0,0,0,0-20000,2.89,1,1,0,1,0,positive,28,5,2018
22119,1,0,0,0,0,0-20000,0.0,0,0,0,1,0,very positive,7,6,2018
22120,1,0,24,0,0,0-20000,2.09,0,0,0,1,1,very positive,21,5,2018
22121,1,0,0,0,0,0-20000,3.99,1,1,0,0,1,very positive,12,10,2018
22122,1,0,0,0,0,0-20000,2.09,0,1,1,1,0,very positive,23,5,2018
22123,1,0,0,0,0,0-20000,2.09,0,0,0,1,0,positive,8,6,2018
22124,1,0,0,0,0,0-20000,0.79,0,1,0,1,0,negative,6,6,2018
22126,1,0,35,0,0,0-20000,3.49,1,0,1,1,0,very positive,27,12,2018
22127,1,0,15,0,0,0-20000,2.89,1,1,0,1,0,very positive,20,5,2018
22128,1,0,16,0,0,0-20000,4.79,0,1,1,1,0,very positive,20,6,2018
22129,1,0,0,0,0,0-20000,10.29,1,0,1,1,0,positive,2,7,2018
22130,1,0,0,0,0,0-20000,4.79,1,0,1,1,0,positive,5,6,2018
22131,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,positive,21,5,2018
22132,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,positive,27,7,2018
22133,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very negative,11,5,2018
22134,1,0,34,0,0,0-20000,9.29,1,0,0,1,0,very positive,16,10,2018
22135,1,0,13,0,0,0-20000,6.19,1,0,1,1,0,very positive,6,12,2018
22136,1,18,13,0,0,0-20000,2.99,1,0,1,1,0,very positive,23,7,2018
22137,1,0,0,0,0,0-20000,7.99,1,0,0,1,1,very positive,27,9,2018
22138,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,very positive,14,8,2018
22139,1,0,0,0,0,0-20000,0.0,0,0,0,1,1,positive,31,5,2018
22140,1,0,3,0,0,0-20000,2.09,1,0,1,1,0,very negative,18,5,2018
22141,1,0,0,0,0,0-20000,0.79,0,0,0,1,0,very positive,10,5,2018
22143,1,0,34,0,0,0-20000,2.09,0,0,0,1,1,very negative,19,5,2018
22144,1,0,20,0,0,0-20000,7.19,1,0,0,1,0,very positive,30,11,2018
22145,1,0,14,0,0,0-20000,11.39,1,0,1,1,0,positive,4,7,2018
22146,1,0,10,0,0,0-20000,3.99,1,1,0,1,0,very negative,25,5,2018
22147,1,0,24,0,0,0-20000,4.79,0,1,0,1,0,negative,16,5,2018
22148,1,0,8,0,0,0-20000,12.39,1,0,0,1,0,very positive,19,2,2019
22149,1,0,7,0,0,0-20000,7.19,1,0,1,1,0,positive,4,7,2018
22150,1,0,0,0,0,0-20000,0.0,1,1,1,1,1,positive,11,8,2018
22151,1,0,7,0,0,0-20000,1.69,1,1,0,1,1,very positive,31,1,2019
22152,1,18,33,0,0,0-20000,7.19,1,0,1,1,0,very positive,6,1,2019
22153,1,0,30,0,0,0-20000,11.39,1,0,1,1,0,very positive,21,9,2018
22154,1,0,0,0,0,0-20000,5.0,0,1,0,1,1,positive,16,6,2018
22155,1,0,0,0,0,0-20000,2.09,1,0,1,1,0,positive,1,6,2018
22156,1,0,12,0,0,0-20000,1.69,1,0,0,1,0,very positive,23,5,2018
22157,1,0,7,0,0,0-20000,1.69,1,0,0,1,0,very positive,5,6,2018
22158,1,0,5,0,0,0-20000,7.19,0,0,1,1,0,very positive,17,7,2018
22159,1,0,0,0,0,0-20000,6.19,1,0,1,1,0,positive,13,7,2018
22160,1,0,30,0,0,0-20000,0.79,1,1,0,1,0,very positive,17,5,2018
22161,1,0,0,0,0,20000-50000,7.5,1,1,0,1,1,very positive,30,11,2018
22162,1,0,6,0,0,0-20000,5.99,1,1,0,1,0,positive,6,1,2019
22163,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,very negative,21,5,2018
22164,1,0,0,0,0,0-20000,11.39,1,0,0,1,0,positive,29,6,2018
22165,1,0,6,0,0,0-20000,1.69,1,0,0,1,0,very positive,31,7,2018
22166,0,0,7,0,0,0-20000,2.09,0,0,0,1,0,very positive,2,2,2019
22168,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,very positive,14,12,2018
22171,1,0,6,0,0,20000-50000,5.19,1,1,1,1,0,positive,18,5,2018
22172,1,0,0,0,0,0-20000,6.99,0,1,0,1,0,very positive,7,7,2018
22174,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,very positive,3,4,2019
22175,1,0,0,0,0,0-20000,2.09,1,1,1,1,0,very positive,21,5,2018
22176,1,0,0,0,0,0-20000,2.09,1,0,0,1,0,very positive,13,6,2018
22177,1,0,12,0,0,0-20000,2.09,0,0,1,1,0,negative,15,6,2018
22178,1,0,0,0,0,0-20000,7.19,1,0,1,1,0,positive,1,2,2019
22179,1,0,0,0,0,0-20000,0.0,1,0,0,1,0,positive,28,5,2018
22180,1,0,0,0,0,0-20000,2.09,1,0,1,1,0,negative,30,8,2018
22181,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,positive,26,5,2018
22182,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,positive,31,5,2018
22183,0,0,13,0,0,0-20000,3.99,1,0,0,1,0,positive,24,10,2018
22184,1,0,54,0,0,0-20000,3.99,1,0,0,1,0,positive,18,5,2018
22185,1,0,0,0,0,0-20000,11.39,1,1,0,1,1,very positive,16,7,2018
22186,1,0,16,0,0,0-20000,5.19,1,0,1,1,0,negative,29,5,2018
22187,1,0,18,0,0,0-20000,3.99,1,0,0,1,0,negative,30,5,2018
22188,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,positive,18,5,2018
22189,1,0,27,0,0,0-20000,1.69,1,0,0,1,0,positive,18,5,2018
22190,1,0,16,0,0,20000-50000,1.69,1,0,1,1,0,negative,15,5,2018
22191,1,0,50,0,0,0-20000,3.99,1,0,0,1,0,very positive,19,6,2018
22193,0,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,15,5,2018
22194,0,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,15,5,2018
22195,1,0,25,0,0,0-20000,3.99,1,1,1,1,0,very positive,2,7,2018
22196,1,0,47,0,0,0-20000,1.69,1,1,0,1,0,very positive,31,7,2018
22197,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,positive,28,5,2018
22198,1,0,0,0,0,0-20000,2.89,1,1,0,0,1,very positive,29,5,2018
22199,1,0,0,0,0,0-20000,0.0,1,0,1,1,0,very positive,3,1,2019
22200,1,0,0,0,0,0-20000,14.99,1,1,0,1,0,very positive,27,2,2019
22201,0,0,0,0,0,50000-100000,0.0,0,0,0,1,0,very positive,1,8,2018
22202,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,21,2,2019
22203,1,0,0,0,0,0-20000,2.09,1,0,0,1,1,very positive,22,1,2019
22204,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very negative,16,5,2018
22205,1,0,0,0,0,0-20000,2.09,1,1,1,1,0,very positive,23,5,2018
22206,1,0,4,0,0,0-20000,0.79,1,0,1,1,0,negative,27,5,2018
22207,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,25,7,2018
22208,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,negative,6,7,2018
22210,1,0,10,0,0,0-20000,10.29,1,0,0,1,0,positive,17,5,2018
22212,1,0,4,0,0,0-20000,0.79,1,1,1,1,0,very positive,16,5,2018
22214,1,0,20,0,0,0-20000,5.79,1,0,1,1,0,very positive,17,9,2018
22215,1,0,9,0,0,0-20000,0.79,1,1,0,1,0,positive,16,5,2018
22216,1,0,0,0,0,0-20000,2.89,0,0,0,1,0,positive,3,6,2018
22217,1,0,5,0,0,0-20000,1.69,1,1,0,1,1,positive,18,5,2018
22218,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,very negative,17,5,2018
22219,1,0,22,0,0,0-20000,11.39,1,0,0,1,1,very positive,13,7,2018
22220,1,0,0,0,0,0-20000,2.09,1,1,0,0,1,negative,1,6,2018
22221,1,0,15,0,0,0-20000,1.69,1,0,1,1,0,very positive,15,3,2019
22223,1,0,11,0,0,0-20000,2.09,1,1,0,1,0,very positive,28,5,2018
22224,1,0,0,11,11,20000-50000,0.79,1,1,0,1,0,positive,17,5,2018
22225,1,0,21,0,0,0-20000,3.99,1,1,0,1,0,positive,2,7,2018
22226,0,0,0,0,0,20000-50000,0.0,0,0,1,1,0,very positive,21,5,2018
22227,1,0,33,0,0,0-20000,5.19,1,1,0,1,1,very positive,30,8,2018
22229,1,0,0,0,0,0-20000,10.29,1,1,0,1,1,very positive,29,3,2019
22230,1,0,10,0,0,0-20000,3.99,1,0,1,1,0,very positive,16,8,2018
22231,1,18,20,0,0,0-20000,1.69,1,0,0,1,0,very positive,20,3,2019
22232,1,0,22,0,0,0-20000,14.99,1,1,0,1,0,very positive,30,10,2018
22233,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,positive,9,7,2018
22234,1,0,35,0,0,0-20000,0.79,0,0,0,1,0,positive,18,5,2018
22235,1,0,18,0,0,0-20000,1.69,1,0,0,1,0,negative,15,6,2018
22237,1,0,0,0,0,0-20000,11.39,0,0,0,1,1,very positive,13,6,2018
22238,1,0,9,0,0,0-20000,10.99,1,0,1,1,0,very positive,5,7,2018
22239,1,0,0,0,0,0-20000,4.79,1,1,0,1,0,very negative,25,5,2018
22240,1,0,12,0,0,0-20000,3.99,1,1,0,1,1,very positive,24,5,2018
22241,1,0,0,0,0,0-20000,5.99,1,1,0,1,0,very positive,5,6,2018
22242,1,0,0,0,0,0-20000,4.79,1,1,0,1,0,very positive,24,5,2018
22243,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,negative,29,5,2018
22244,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,very negative,29,5,2018
22245,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,negative,29,5,2018
22246,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,positive,31,5,2018
22247,1,0,10,0,0,0-20000,3.99,1,1,1,1,1,very positive,28,5,2018
22248,1,0,23,0,0,0-20000,5.79,1,0,1,1,0,very positive,30,5,2018
22249,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,positive,1,5,2018
22250,1,0,19,0,0,0-20000,7.19,1,1,0,1,0,very positive,7,9,2018
22251,1,0,12,54,84,20000-50000,5.19,1,1,0,0,1,very positive,17,8,2018
22252,1,0,31,0,0,0-20000,11.39,1,0,1,1,0,very positive,26,11,2018
22253,0,0,0,0,0,0-20000,12.39,0,0,1,1,0,negative,4,2,2019
22254,1,0,4,0,0,0-20000,1.69,1,0,0,1,0,very positive,13,9,2018
22255,1,0,0,0,0,0-20000,6.99,1,0,0,1,0,very positive,30,5,2018
22256,1,0,19,9,9,50000-100000,0.0,1,1,1,1,0,negative,8,6,2018
22257,1,0,16,0,0,0-20000,6.99,1,1,1,1,0,very positive,8,11,2018
22259,1,0,32,0,0,0-20000,7.19,1,0,1,1,0,negative,10,10,2018
22260,1,0,9,0,0,0-20000,0.79,1,0,0,1,0,positive,24,5,2018
22261,1,0,19,0,0,0-20000,11.39,1,1,0,1,0,very positive,27,3,2019
22262,1,0,13,0,0,0-20000,11.39,1,1,1,1,0,positive,28,5,2018
22263,1,0,0,0,0,0-20000,7.19,1,1,0,1,0,very positive,19,9,2018
22264,1,0,38,0,0,0-20000,13.99,1,1,1,1,0,very positive,16,10,2018
22265,1,0,6,0,0,0-20000,0.79,1,1,1,1,0,negative,18,5,2018
22266,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,positive,1,10,2018
22267,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,very positive,28,5,2018
22269,1,0,9,0,0,0-20000,0.79,1,0,1,1,1,positive,7,6,2018
22270,1,0,0,0,0,0-20000,7.19,1,0,0,1,0,positive,16,11,2018
22272,1,0,18,0,0,0-20000,9.29,1,1,0,1,1,very positive,27,7,2018
22273,1,0,2,0,0,0-20000,1.69,1,0,0,1,0,very positive,22,5,2018
22274,1,0,11,0,0,0-20000,2.89,1,0,1,1,0,positive,24,5,2018
22276,1,0,21,0,0,0-20000,10.99,0,0,1,1,0,very positive,10,7,2018
22277,1,0,9,0,0,0-20000,1.69,1,0,0,1,0,positive,17,5,2018
22279,1,0,14,0,0,0-20000,4.79,1,0,1,1,0,very positive,5,6,2018
22280,1,0,15,0,0,0-20000,7.19,1,1,1,1,0,very positive,1,3,2019
22282,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,very positive,15,7,2018
22283,1,0,0,0,0,0-20000,7.19,1,1,0,1,1,very positive,8,12,2018
22284,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,positive,24,5,2018
22285,1,0,0,0,0,20000-50000,0.0,1,0,0,1,0,very positive,1,6,2018
22287,1,0,0,0,0,0-20000,11.39,0,1,0,0,1,very negative,4,12,2018
22288,1,0,42,0,0,0-20000,0.0,0,0,0,0,1,negative,25,3,2019
22289,1,0,51,0,0,0-20000,4.79,1,1,0,1,0,positive,8,8,2018
22290,1,0,0,0,0,0-20000,0.0,0,1,1,1,0,positive,23,8,2018
22291,0,0,0,0,0,0-20000,2.09,1,0,1,1,0,very positive,22,3,2019
22293,1,0,30,0,0,0-20000,11.9,1,1,0,1,1,very positive,24,7,2018
22294,1,0,1,0,0,0-20000,0.79,1,1,0,1,0,very positive,4,9,2018
22295,1,0,6,0,0,0-20000,2.09,0,0,0,1,0,positive,1,6,2018
22296,1,0,43,0,0,0-20000,6.19,1,1,1,1,0,very positive,8,6,2018
22298,1,0,0,0,0,0-20000,1.69,1,0,1,1,0,negative,12,6,2018
22299,1,0,1,0,0,0-20000,1.69,1,0,1,1,0,negative,19,5,2018
22300,1,0,8,0,0,0-20000,3.99,1,0,1,1,0,positive,21,6,2018
22301,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,positive,15,6,2018
22302,1,0,5,0,0,0-20000,0.79,1,1,0,1,0,negative,18,5,2018
22303,1,0,22,0,0,0-20000,11.39,1,0,1,1,0,very positive,29,5,2018
22304,1,0,18,0,0,0-20000,2.19,1,1,0,1,1,very positive,15,10,2018
22307,0,0,0,0,0,0-20000,1.69,0,0,0,1,0,positive,27,5,2018
22308,1,0,0,0,0,0-20000,5.79,1,0,1,1,0,very positive,7,11,2018
22309,1,0,34,0,0,0-20000,2.09,1,1,0,1,0,very positive,16,8,2018
22310,1,0,0,0,0,0-20000,7.19,1,1,1,1,0,very negative,31,5,2018
22311,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,very positive,30,7,2018
22312,1,0,31,0,0,0-20000,0.79,1,1,1,1,0,positive,21,5,2018
22314,1,0,0,0,0,0-20000,2.09,1,0,1,1,0,very positive,10,7,2018
22315,1,0,0,0,0,0-20000,5.79,1,0,0,1,0,very positive,17,8,2018
22316,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,positive,7,6,2018
22317,1,0,18,0,0,0-20000,3.99,1,1,0,1,0,very positive,31,5,2018
22318,1,0,8,0,0,0-20000,2.99,1,0,0,1,0,very positive,21,5,2018
22319,1,0,10,0,0,0-20000,11.39,1,1,0,1,1,very positive,4,6,2018
22320,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very positive,3,6,2018
22321,1,0,6,0,0,0-20000,0.79,1,0,0,1,0,very positive,2,6,2018
22322,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,positive,22,5,2018
22323,1,0,0,0,0,0-20000,3.99,0,1,0,1,0,very negative,25,5,2018
22324,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,positive,22,5,2018
22326,1,0,8,0,0,0-20000,0.79,1,1,1,1,0,positive,11,6,2018
22327,1,0,10,0,0,0-20000,3.99,1,1,0,1,1,very negative,20,11,2018
22328,1,0,0,0,0,0-20000,3.99,0,1,0,0,1,positive,2,11,2018
22329,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,positive,23,5,2018
22330,1,0,5,0,0,0-20000,2.09,0,0,0,1,0,very negative,21,9,2018
22331,1,0,0,0,0,0-20000,0.0,1,1,0,0,1,positive,12,6,2018
22336,1,0,10,0,0,0-20000,1.69,1,0,1,1,0,negative,1,7,2018
22337,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,positive,27,5,2018
22338,1,0,0,0,0,0-20000,2.89,1,0,1,1,0,positive,25,5,2018
22339,1,0,25,0,0,0-20000,7.19,1,0,0,1,0,positive,27,6,2018
22340,1,0,0,0,0,0-20000,11.69,1,0,1,1,0,very negative,29,8,2018
22341,1,0,0,0,0,0-20000,11.69,1,0,1,1,0,very positive,3,10,2018
22342,1,0,22,0,0,0-20000,6.19,1,1,1,1,0,very positive,24,10,2018
22343,1,0,5,0,0,0-20000,0.79,1,0,1,1,0,very positive,23,5,2018
22344,1,0,16,0,0,0-20000,0.79,1,0,0,1,0,very positive,22,5,2018
22345,1,0,12,0,0,0-20000,2.89,0,0,0,1,0,very positive,28,11,2018
22346,1,0,13,0,0,0-20000,3.99,1,0,0,1,0,very negative,31,5,2018
22347,1,0,22,0,0,0-20000,3.99,0,0,0,1,0,negative,29,5,2018
22348,1,0,0,0,0,0-20000,1.69,1,1,0,1,0,very positive,1,6,2018
22349,1,0,9,0,0,0-20000,4.79,1,0,0,1,0,positive,12,9,2018
22351,1,0,0,0,0,0-20000,11.39,0,0,1,1,0,positive,16,8,2018
22352,1,0,3,6,6,0-20000,2.89,1,0,1,1,0,very positive,25,5,2018
22353,1,0,46,0,0,0-20000,13.49,1,1,0,1,0,very positive,19,7,2018
22354,1,0,0,0,0,0-20000,5.19,1,1,1,1,0,positive,22,5,2018
22355,1,0,8,0,0,0-20000,1.59,1,1,0,1,0,very positive,3,8,2018
22356,1,0,0,0,0,20000-50000,0.0,1,0,0,1,0,positive,9,6,2018
22357,1,0,15,0,0,0-20000,2.09,1,0,0,1,1,positive,19,6,2018
22358,1,0,6,0,0,0-20000,0.79,1,1,1,1,0,very positive,24,5,2018
22360,1,0,10,0,0,0-20000,2.89,1,1,1,1,0,very positive,7,6,2018
22361,1,0,0,0,0,0-20000,11.39,0,0,0,1,0,very positive,6,11,2018
22362,1,0,0,0,0,0-20000,1.69,1,0,1,1,0,very positive,23,5,2018
22365,1,0,0,0,0,0-20000,1.69,1,0,1,1,0,positive,4,6,2018
22366,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,positive,31,5,2018
22368,1,0,37,0,0,0-20000,9.29,1,0,1,1,0,positive,12,10,2018
22369,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very negative,9,6,2018
22370,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,6,6,2018
22371,1,0,0,0,0,50000-100000,0.0,1,1,1,0,1,negative,3,7,2018
22372,1,0,55,0,0,0-20000,9.29,1,1,1,1,0,very positive,22,6,2018
22373,1,0,0,0,0,0-20000,9.99,1,0,1,1,0,positive,31,5,2018
22374,1,0,12,0,0,0-20000,3.99,1,1,0,1,0,very negative,29,5,2018
22375,1,0,13,0,0,0-20000,6.19,1,1,0,1,0,negative,5,6,2018
22377,1,0,11,0,0,0-20000,2.89,1,0,0,1,0,very positive,7,6,2018
22378,1,0,0,0,0,0-20000,10.29,1,0,1,1,0,very positive,6,6,2018
22379,1,0,4,0,0,0-20000,1.69,1,0,0,1,0,very positive,19,10,2018
22380,1,0,14,0,0,0-20000,1.69,1,1,0,1,0,positive,18,7,2018
22381,1,0,0,0,0,0-20000,11.39,1,0,0,1,1,very negative,14,9,2018
22382,1,0,0,0,0,0-20000,3.19,1,0,1,1,0,negative,18,6,2018
22383,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,6,7,2018
22384,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,25,5,2018
22385,1,18,7,0,0,0-20000,1.69,1,1,0,1,0,negative,17,11,2018
22386,1,0,0,0,0,20000-50000,0.0,0,0,0,1,0,very positive,28,6,2018
22387,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,very negative,4,6,2018
22388,1,0,5,0,0,0-20000,2.89,1,1,0,1,0,positive,2,7,2018
22389,1,0,1,0,0,0-20000,0.79,1,1,0,1,0,very negative,19,7,2018
